5.3851
5.3598
5.3725
4.4811
4.6447
4.5629
3.9313
4.1973
4.0643
3.8564
4.3175
4.087
4.7547
5.2614
5.0081
7.6001
8.1205
7.8603
10.79
11.04
10.915
12.3
11.951
12.125
12.737
12.397
12.567
13.775
13.254
13.514
14.586
13.895
14.241
14.303
13.173
13.738
13.35
11.941
12.646
13.884
12.384
13.134
14.86
13.263
14.061
15.448
13.867
14.658
15.664
13.753
14.709
15.421
13.431
14.426
14.643
12.684
13.664
13.347
11.626
12.487
11.721
10.32
11.021
10.335
9.1834
9.7594
8.6942
7.8315
8.2629
6.9838
6.5281
6.7559
4.8454
4.6005
4.7229
4.0061
3.8571
3.9316
3.5632
3.5519
3.5575
3.558
3.6014
3.5797
4.2952
4.2328
4.264
6.4802
6.0975
6.2888
9.1584
8.4732
8.8158
10.488
9.6155
10.052
10.977
10.082
10.529
11.891
10.679
11.285
12.6
11.117
11.858
12.224
10.547
11.385
11.331
9.7124
10.522
11.81
10.106
10.958
12.864
10.925
11.895
13.437
11.358
12.397
13.586
11.442
12.514
13.475
11.216
12.346
12.788
10.646
11.717
11.523
9.6548
10.589
10.174
8.5312
9.3524
8.9157
7.4125
8.1641
7.5185
6.4137
6.9661
6.0875
5.4885
5.788
4.2692
4.1433
4.2063
3.5971
3.4756
3.5364
3.2703
3.1875
3.2289
3.343
3.2323
3.2876
3.9577
3.8217
3.8897
5.9983
5.6145
5.8064
8.3469
7.7901
8.0685
9.5486
8.7506
9.1496
10.001
9.145
9.5732
10.781
9.8733
10.327
11.28
10.285
10.782
10.815
9.8232
10.319
9.9434
9.0039
9.4736
10.368
9.4326
9.9005
11.323
10.207
10.765
11.834
10.601
11.217
12.027
10.661
11.344
11.974
10.534
11.254
11.243
9.8999
10.572
10.144
8.9615
9.5525
8.8082
7.8984
8.3533
7.6654
6.8234
7.2444
6.5177
5.9194
6.2185
5.316
5.0185
5.1673
4.1585
3.703
3.9307
3.4511
3.0754
3.2632
3.094
2.7916
2.9428
3.0478
2.9349
2.9914
3.8216
3.7713
3.7965
6.0451
5.6444
5.8448
8.471
7.5985
8.0347
9.4867
8.4095
8.9481
9.9403
8.8258
9.3831
10.636
9.5873
10.112
11.188
10.139
10.664
10.751
9.6939
10.222
9.9495
8.8722
9.4108
10.378
9.0934
9.7359
11.373
9.8424
10.608
11.75
10.223
10.987
11.839
10.177
11.008
11.676
9.9858
10.831
10.986
9.291
10.139
9.9
8.3949
9.1475
8.6968
7.4069
8.0518
7.5592
6.3848
6.972
6.4055
5.4291
5.9173
5.2655
4.5619
4.9137
